timestamp,left_ear,right_ear,avg_ear,is_blinking,blink_count,h_gaze,v_gaze,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,iris_relative_x,iris_relative_y
1743122687.671264,0.5368664281751422,0.5374397683942045,0.5371530982846733,False,9,Left,Down,522,323,657,322,-0.0013301284450519812,0.12231849820913615
1743122687.7048378,0.5325345116823981,0.5416993596233771,0.5371169356528875,False,9,Left,Down,523,323,657,322,-0.0031359593805437083,0.11746369546591634
1743122687.738278,0.5173050380498703,0.5115874755754658,0.514446256812668,False,9,Left,Down,523,324,657,323,0.000597992230771064,0.0687215984618122
1743122687.771158,0.43481496153619664,0.4481375721223488,0.4414762668292727,False,9,Left,Down,520,326,655,324,-0.019655151977444805,0.029711427255928735
1743122687.805266,0.25762426907217695,0.3179832318883901,0.2878037504802835,False,9,Left,Down,519,328,653,327,-0.027031642650736435,-0.02657667968045868
1743122687.8390698,0.265318374869355,0.2347600619345037,0.25003921840192933,False,9,Left,Down,519,328,654,328,-0.027451311690935273,-0.11643845505427447
1743122687.8721092,0.3563784133389197,0.28938135788589336,0.32287988561240655,False,9,Left,Down,521,328,654,327,-0.027675078244341594,-0.10915252383495305
1743122687.9039161,0.38737288270278825,0.3666581251221793,0.3770155039124838,False,9,Left,Down,520,328,653,327,-0.02911237493376367,-0.05905572765006367
1743122687.938146,0.3795045045045045,0.41755344512437415,0.39852897481443933,False,9,Left,Down,520,328,653,327,-0.025457480185784247,-0.03478321834220138
1743122687.968894,0.3879679074806304,0.4200744720498943,0.40402118976526236,False,9,Left,Down,520,328,653,327,-0.027906976007545096,-0.04229524706444904
1743122688.0052,0.40918128229985234,0.4227596860641665,0.41597048418200944,False,9,Left,Down,521,328,653,327,-0.02628279824228634,-0.03567187108872488
1743122688.038464,0.405438127704101,0.40211990245233153,0.40377901507821623,False,9,Left,Down,521,328,654,327,-0.022475928922663493,0.027574492180250154
1743122688.0725288,0.4082867982437444,0.40575774965252914,0.4070222739481368,False,9,Left,Down,520,328,653,327,-0.025816453788827597,0.004776416793650873
1743122688.1052449,0.3929830065791194,0.4362727235654177,0.41462786507226856,False,9,Left,Down,521,328,654,326,-0.015204699536418809,0.007116900514841429
